artist_name,track_name,danceability,energy,instrumentalness,tempo,music_genre
Joe Hisaishi,å¸°ã‚‰ãÅ–ã‚‹æ—¥ã€…,0.646,0.158,0.955,122.856,Classical
empty_field,Not The Only One,0.704,0.675,0,132.039,Rap
Alan Jackson,'Tis So Sweet To Trust In Jesus,0.505,0.182,0,86.204,Country
Rascal Flatts,Yours If You Want It,0.554,0.903,0,112.998,Country
Sasha,Out Of Time,0.685,0.901,0.347,123.007,Electronic
Christina Aguilera,Fighter,0.435,0.92,3.53e-4,188.899,Rap
Poison,Talk Dirty To Me - 2006 - Remaster,0.49,0.951,0.00126,158.075,Rock
Kevin Gates,Great Example,0.672,0.748,0,149.026,Rap
Chris Brown,Undecided,0.441,0.527,0,96.37,Rap
Gram Parsons,Return of the Grievous Angel - Remastered Version,0.632,0.565,0,128.821,Country
Claude Debussy,"2 Arabesques in E Major, L. 66: I. Andantino con moto",0.41,0.0514,0.92,65.828,Classical
Too $hort,"Ain't My Girlfriend (feat. Ty Dolla $ign, French Montana, Joyner Lucas & Jeremih)",0.567,0.692,0,178.415,Hip-Hop
Brett Eldredge,The Christmas Song,0.572,0.405,3.7e-4,120.024,Country
Michael Peterson,From Here to Eternity,0.533,0.42,0,76.118,Country
AndrÃ©s Calamaro,Flaca,0.739,0.745,0.0135,109.326,Rock
Felix Mendelssohn,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",0.288,0.155,0.178,99.495,Classical
Baby Bash,Cyclone (feat. T-Pain) - Main,0.644,0.725,0,77.977,Rap
Kodak Black,Save You,0.708,0.637,3.13e-6,149.969,Hip-Hop
Franz Liszt,"Via Crucis, S. 53: Station IV. Jesus begegnet seiner heiligen",0.462,0.00211,0.925,127.338,Classical
Smokepurpp,Phone (feat. NAV),0.802,0.489,0,155.021,Rap
Landon Cube,19,0.688,0.782,0,100.024,Hip-Hop
empty_field,Walk This Way (feat. Aerosmith),0.759,0.578,8.18e-5,105.598,Hip-Hop
John Anderson,Atlantic City,0.671,0.561,1.6e-5,99.225,Country
Gent & Jawns,The Meaning,0.602,0.948,0.802,134.958,Electronic
Kevin Gates,Ridiculous,0.617,0.742,0,137.079,Rap
Joe Nichols,Sunny and 75,0.539,0.89,2.36e-6,120.048,Country
Aaron Copland,Rodeo: 4 Dance Episodes: No. 4. Hoe-Down,0.471,0.302,0.842,124.919,Classical
Tay-K,Lemonade,0.744,0.385,2.43e-5,160.033,Hip-Hop
Claude Debussy,L'enfant prodigue: Cortege et Air de danse,0.234,0.0358,0.715,136.601,Classical
Cut Copy,Strangers In The Wind,0.565,0.779,2.92e-5,119.949,Electronic
Alison Wonderland,Awake,0.454,0.635,0,142.04,Electronic
Local Natives,Mt. Washington,0.482,0.362,0.00562,76.879,Rock
RÃ¶yksopp,Do It Again - RYXP Version / Prologue,0.803,0.58,0.762,123.989,Electronic
Marty,The One With My Friends,0.805,0.719,0,119.901,Hip-Hop
Boyce Avenue,Photograph,0.717,0.32,0,107.946,Rock
Brantley Gilbert,Just As I Am,0.384,0.38,0,134.885,Country
A$AP Mob,Put That On My Set,0.752,0.547,2.49e-4,111.962,Rap
Chris Young,Lost,0.541,0.798,0,173.075,Country
empty_field,Far beyond the sun,0.64,0.672,0.00315,92.997,Electronic
Casper Magico,No Te Veo,0.829,0.78,2.7e-4,103.986,Hip-Hop
The Avett Brothers,No Hard Feelings,0.485,0.324,2.37e-5,142.011,Rock
BANNERS,Start A Riot,0.535,0.728,0,144.022,Rock
Lauren Alaina,Barefoot and Buckwild,0.7,0.845,2.3e-6,130.022,Country
Doctor P,Going Gorillas,0.528,0.94,0.509,173.964,Electronic
Zac Brown Band,Real Thing,0.533,0.533,0,159.907,Rock
Blue October,I Hope You're Happy,0.54,0.939,9.66e-5,176.085,Rock
Ryan Bingham,Hard Times,0.565,0.657,0,143.674,Country
Logic,Young Jesus,0.736,0.903,0,95.047,Rap
Ronnie Milsap,Why Don't You Spend the Night,0.615,0.572,5.08e-5,114.016,Country
Krystal Keith,Anyone Else,0.584,0.888,0,110.021,Country
Sjana Rut,Your Words Don't Mean A Thing,0.733,0.514,9.36e-5,129.984,Electronic
Barns Courtney,Hellfire,0.529,0.847,0,93.977,Rock
Boards of Canada,Aquarius,0.708,0.507,0.865,168.781,Electronic
Angel Y Khriz,Na De Na,0.879,0.888,0,119.942,Hip-Hop
Joe Goddard,Lasers,0.859,0.477,0.948,120.025,Electronic
Kenny Chesney,"No Shoes, No Shirt, No Problems",0.718,0.603,0.0146,117.928,Country
David Hohme,Ascent,0.685,0.63,0.949,120.015,Electronic
BeowÃ_lf,Today Is a Gift,0.763,0.314,0.873,141.995,Rap
Ryan Caraveo,Grim Reaper,0.787,0.544,0,85.003,Hip-Hop
Kodak Black,Off The Land,0.767,0.397,0,64.937,Hip-Hop
Iron & Wine,"Flightless Bird, American Mouth",0.359,0.391,0.0708,154.66,Rock
Wiz Khalifa,Ass Drop,0.816,0.578,1.2e-5,177.959,Hip-Hop
The Prodigy,Poison (Remastered),0.704,0.949,0.0727,104.019,Electronic
Trina,Here We Go (feat. Kelly Rowland),0.814,0.494,0,128.083,Rap
Gary Allan,It Would Be You,0.467,0.44,1.31e-6,140.544,Country
Ice Cube,Gangsta Rap Made Me Do It,0.81,0.745,2.1e-5,87.019,Hip-Hop
Lil Wayne,It's Good,0.666,0.715,0,85.356,Rap
Al Di Meola,Race With Devil On Spanish Highway,0.316,0.772,0.532,88.648,Classical
Brooks & Dunn,Mama Don't Get Dressed Up For Nothing - with LANCO,0.601,0.909,5.21e-5,125.029,Country
Clay Walker,If I Could Make A Living,0.599,0.75,0,156.002,Rock
Jeremih,Worthy,0.808,0.355,1.02e-5,95.087,Hip-Hop
Joey Bada$$,Survival Tactics (feat. Capital STEEZ),0.53,0.843,0,199.946,Rap
Hopsin,Hell's Carol,0.558,0.794,0,184.545,Rap
Arcade Fire,Put Your Money on Me,0.604,0.768,0.0201,123.067,Rock
BedÅ™ich Smetana,"MÃ¡ Vlast, JB 1:112: The Moldau (Vltava) [Excerpt]",0.171,0.238,0.928,105.304,Classical
Huncho Jack,How U Feel,0.855,0.79,1.75e-5,140.016,Hip-Hop
BjÃ¶rk,One Day,0.618,0.515,0.00258,105.175,Electronic
Vince Gill,Liza Jane,0.545,0.869,4.3e-5,90.611,Country
Ludwig van Beethoven,"Piano Sonata No. 18 In E Flat Major, Op. 31, No. 3 -""The Hunt"": 2. Scherzo (Allegretto vivace) - Live",0.436,0.0673,0.852,103.414,Classical
empty_field,ShipTrip,0.759,0.578,0,116.809,Rap
Edward Elgar,"Elgar: Salut d' Amour, Op. 12",0.17,0.0703,0.43,86.092,Classical
Tame Impala,Endors Toi,0.2,0.94,0.373,130.011,Rock
empty_field,"Impromptu No. 2 in F-Sharp Major, Op. 36",0.28,0.0671,0.868,84.516,Classical
Pandit Jasraj,Hanuman Chalisa,0.386,0.474,0,84.64,Classical
50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",0.81,0.868,0,81.018,Rap
Flatbush Zombies,The Glory (feat. Denzel Curry),0.595,0.578,0,81.613,Hip-Hop
Rexx Life Raj,Never Change,0.808,0.526,0,139.966,Hip-Hop
88GLAM,Kawasaki,0.745,0.527,1.07e-5,77.02,Hip-Hop
Kendrick Lamar,LOVE. FEAT. ZACARI.,0.8,0.585,0,126.058,Hip-Hop
Gramatik,Some Breaks,0.875,0.84,0.9,126.206,Electronic
empty_field,The Seal Lullaby,0.233,0.0217,0.819,66.349,Classical
Kodak Black,Gnarly (feat. Lil Pump),0.764,0.784,0,144.981,Rap
The Heavy,How You Like Me Now,0.647,0.71,0.703,110.059,Rock
System Of A Down,Toxicity,0.413,0.873,0.0025,116.681,Rap
Travis Tritt,T-R-O-U-B-L-E - Remastered,0.3,0.965,7.42e-4,178.963,Country
Kenny Chesney,El Cerrito Place,0.596,0.503,0,134.032,Country
empty_field,The Mountain,0.453,0.663,0.053900000000000003,106.014,Electronic
Pendulum,Minds Eye,0.534,0.979,0.861,172.981,Electronic
empty_field,Willy Wonka (feat. Offset),0.879,0.609,0,123.991,Rap
A$AP Mob,Runner,0.856,0.548,0,130.063,Rap
Sam Hunt,Vandalizer - Acoustic Mixtape,0.542,0.649,0,115.7,Country
Mike Ryan,Wasting No More Whiskey,0.561,0.644,0,139.962,Country
HARDY,ALL SHE LEFT WAS ME,0.612,0.794,2.27e-6,115.936,Country
NEEDTOBREATHE,GREAT NIGHT (feat. Shovels & Rope),0.453,0.914,0,129.841,Rock
Wolfgang Amadeus Mozart,"Piano Sonata No. 17 in B-Flat Major, K. 570: I. Allegro",0.338,0.0874,0.914,146.51,Classical
Current Joys,A Different Age,0.627,0.371,0.0643,143.935,Rock
Luigi Boccherini,"String Quintet in E Major, G. 275: III. Minuetto (arr. for violin and piano)",0.565,0.117,0.254,101.936,Classical
Arctic Monkeys,Science Fiction,0.542,0.766,0.0802,88.062,Rock
Next,Too Close,0.847,0.402,0,99.693,Hip-Hop
Russ,From a Distance,0.733,0.233,3.17e-5,94.023,Rap
Battle Tapes,Belgrade,0.587,0.971,5.09e-5,129.947,Rock
FrÃ©dÃ©ric Chopin,"Ballade No. 2 in F Major, Op. 38",0.297,0.112,0.86,78.88,Classical
Daddy Yankee,VaivÃ©n,0.767,0.895,0.0257,105.969,Hip-Hop
Everything But The Girl,Low Tide of the Night - 2015 Remaster,0.708,0.447,1.41e-5,102.035,Electronic
Thievery Corporation,Bario Alto,0.815,0.509,0.877,113.475,Electronic
Franz Schubert,"Piano Trio No. 2 in E-Flat Major, Op. 100, D. 929: II. Andante con moto",0.289,0.0851,0.391,96.364,Classical
empty_field,Cherry-coloured Funk,0.377,0.65,5.75e-5,180.074,Rock
Bass Santana,You Are Not M.O.,0.821,0.624,0,163.919,Hip-Hop
Gabriel Kahane,Little Love,0.399,0.047,0.00775,80.998,Classical
Josh A,Pennywise,0.606,0.765,0,150.182,Rap
Aphex Twin,Green Calx,0.594,0.865,0.417,117.34,Electronic
Gustavo Santaolalla,Iguazu,0.232,0.298,0.946,147.702,Classical
Kodak Black,Already,0.773,0.516,0,120.001,Rap
Blockhead,Blockhead (Ufomg Remix by Cleme - Remix,0.493,0.531,0.871,174.025,Electronic
T.I.,Jefe (feat. Meek Mill),0.713,0.825,0,127.95,Rap
Kanye West,Mercy,0.737,0.545,9.32e-5,140.086,Rap
"Fear, and Loathing in Las Vegas",Let Me Hear,0.175,0.995,2.5e-6,184.066,Rock
Diamond Rio,In a Week or Two,0.613,0.319,0,145.108,Country
Hector Berlioz,"La Damnation de Faust, Op. 24, H. 111: Pt. III, ScÃ¨ne XII - ""Maintenant, chantons a cette belle"" - SÃ©rÃ©nade de MÃ©phistophÃ©lÃ¨s ""Devant la maison""",0.515,0.157,0,91.418,Classical
J. Cole,Forbidden Fruit,0.838,0.505,0.00127,110.029,Hip-Hop
Kate NV,Kata,0.799,0.646,0.016,104.987,Electronic
Nelly,Just A Dream - Main,0.531,0.752,0,89.917,Rap
Richard Strauss,"Idomeneo, TrV 262, Act III (After W.A. Mozart): Die Treue siegte [Live]",0.219,0.0514,5.24e-5,76.002,Classical
Moneybagg Yo,Wit This Money,0.786,0.614,0,140.028,Hip-Hop
Gustav Mahler,"Songs from ""Des Knaben Wunderhorn"": 10. Wo die schÃ¶nen Trompeten blasen",0.219,0.0579,0.0597,89.389,Classical
Devin Dawson,Placebo,0.661,0.668,0,130.085,Country
Hraach,Monkey Mind,0.815,0.745,0.904,120.005,Electronic
Nick Jonas,Levels,0.432,0.656,0,199.232,Rap
Yo La Tengo,I'll Be Around,0.329,0.328,0.89,104.26,Rock
Neil Young,Old Man,0.709,0.278,0.00719,141.268,Rock
empty_field,Valerie,0.641,0.539,7.04e-6,148.004,Rap
9th Wonder,ChunkySoul!!!,0.416,0.611,0.616,177.894,Hip-Hop
"Tyler, The Creator",I Ain't Got Time!,0.549,0.725,3.52e-5,108.822,Hip-Hop
The Beatles,Helter Skelter - Remastered 2009,0.166,0.831,0.846,167.518,Rock
Theory of a Deadman,Bitch Came Back,0.58,0.877,0,129.968,Rock
Moonshine Bandits,Dive Bar Beauty Queen (feat. Danny Boone & Pruno),0.867,0.671,1.78e-6,105.027,Country
Yung Pinch,Sail Away,0.787,0.483,0,122.926,Rap
Boards of Canada,Cold Earth,0.586,0.712,0.971,136.037,Electronic
Erik Satie,Gnossiennes: nÂ° 4,0.203,0.0257,0.895,80.258,Classical
Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",0.583,0.572,0,113.998,Rock
David Banner,Get Like Me,0.935,0.747,0,117.613,Hip-Hop
Pyotr Ilyich Tchaikovsky,"The Nutcracker - Ballet, Op.71, Act II: No. 14 - Pas de deux",0.178,0.152,0.953,119.882,Classical
Upchurch,Hank Hill,0.786,0.8,0,90.03,Country
A$AP Mob,Hella Hoes,0.633,0.853,0,130.018,Hip-Hop
Dylan Scott,Nothing To Do Town (Stripped),0.613,0.742,3.91e-5,147.99,Country
Walker Hayes,Pants,0.657,0.879,0,106.967,Country
Haystak,Bonnie and Clyde,0.674,0.549,1.29e-5,85.997,Country
Danger Incorporated,Diamonds,0.614,0.618,3.8e-5,107.674,Rap
Darius Rucker,Candy Cane Christmas,0.38,0.448,1.89e-6,84.993,Country
Fit For A King,The Price of Agony,0.349,0.95,1.13e-5,187.955,Rock
Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: III. Allegro (attacca)",0.41,0.0952,0.646,114.285,Classical
Starset,Ricochet,0.256,0.84,0,112.977,Rock
Filter,"Hey Man, Nice Shot - Remastered Version",0.479,0.588,0.709,177.014,Rap
Martha Argerich,"Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto",0.27,0.0681,0.793,84.928,Classical
Wifisfuneral,Wya? (feat. Ugly God) - Remix,0.856,0.302,0,84.999,Hip-Hop
Shinedown,Asking For It,0.449,0.971,0,144.031,Rap
Eric Johnson,Desert Rose,0.517,0.623,5.06e-6,92.037,Classical
Howard Shore,The Pyre Of Denethor,0.124,0.309,0.8,63.827,Classical
Blake Shelton,Drink on It,0.643,0.725,1.2e-6,93.975,Country
Brent Faiyaz,Poundz,0.657,0.456,9.84e-6,84.414,Rap
Botnek,Deeper Love,0.379,0.958,0.026,174.106,Electronic
Scarlxrd,Heart Attack,0.585,0.895,0.00423,119.904,Rap
6LACK,Never Know,0.645,0.571,3.32e-6,95.223,Rap
Yppah,Coastal Cities,0.555,0.763,0.881,91.997,Electronic
The Crystal Method,Chapter One,0.187,0.391,0.673,153.665,Electronic
Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 1: No. 8, Blute nur, du liebes Herz",0.32,0.0309,0.00206,124.555,Classical
Night Lovell,Louis V,0.724,0.556,3.68e-6,120.06,Hip-Hop
Natalie Grant,King Of The World,0.528,0.59,0,118.031,Rock
Johann Sebastian Bach,Concerto for two violins BWV 1043 in D Minor: Concerto for two violins BWV 1043 in D Minor: I. Vivace,0.471,0.403,4.88e-6,102.31,Classical
Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),0.855,0.516,0,140.955,Rap
Roddy Ricch,Brand New,0.893,0.545,0,148.055,Rap
FrÃ©dÃ©ric Chopin,"Nocturne in E-Flat Major, Op. 55, No. 2",0.209,0.00759,0.949,65.385,Classical
Brett Eldredge,Somethin' I'm Good At,0.574,0.937,0,103.006,Country
Boondox,Monster,0.607,0.719,0,94.887,Country
Pepper,Ho's,0.85,0.436,1.94e-5,87.711,Rock
Jonny Greenwood,No Other Love - feat. Jo Stafford,0.418,0.0585,0.00287,98.185,Classical
keshi,like i need u,0.748,0.465,0,119.872,Rap
The Lonely Island,Threw It On The Ground,0.672,0.822,6.31e-6,129.117,Rap
Guru Randhawa,"Morni Banke (From ""Badhaai Ho"")",0.816,0.922,0,95.006,Hip-Hop
Yhung T.O.,Slidin',0.819,0.672,2.07e-6,100.127,Rap
Florida Georgia Line,Smoke,0.425,0.904,0,168.058,Rock
Johannes Brahms,"Symphony No. 1 in C Minor, Op. 68: I. Un poco sostenuto. Allegro",0.178,0.105,0.929,84.225,Classical
empty_field,"T'es Ok, T'es Bath, T'es in",0.795,0.853,4.61e-6,124.699,Electronic
Kid Cudi,Donâ€™t Play This Song,0.625,0.628,0.0079,137.918,Rap
Wolfgang Amadeus Mozart,"Violin Sonata No. 19 in E-Flat Major, K. 302: II. Rondo. Andante grazioso",0.342,0.0697,0.206,137.151,Classical
Michael Angelo Batio,No Boundaries,0.18,0.882,0.597,133.155,Classical
Two Feet,Quick Musical Doodles,0.688,0.349,0.685,169.773,Rock
Leprous,Third Law,0.515,0.818,0.148,153.06,Classical
Emil Gilels,"Piano Concerto No. 1 in B Flat Minor, Op. 23: III. Allegro con fuoco",0.386,0.297,0.85,80.064,Classical
DJ Snake,Broken Summer,0.687,0.417,3.69e-6,81.002,Electronic
Air Supply,Even the Nights Are Better,0.434,0.507,0,115.309,Rock
Reba McEntire,Is There Life Out There,0.66,0.531,0,96.558,Country
Flux Pavilion,Let's Get It,0.566,0.778,0.886,74.987,Electronic
Tom MacDonald,This House,0.659,0.803,0,144.495,Hip-Hop
Daft Punk,Make Love,0.697,0.548,0.841,133.005,Electronic
Thom Yorke,The Mother Lode,0.589,0.587,0.845,149.024,Electronic
Michael Haydn,"Missa Tempore Quadragesimae, MH 553: Agnus Dei",0.225,0.0863,0.0654,141.046,Classical
A$AP Mob,Bahamas,0.586,0.855,0,80.105,Rap
A Boogie Wit da Hoodie,Somebody (feat. Don Q),0.607,0.732,0,100.42,Rap
Daft Punk,One More Time,0.611,0.697,0,122.752,Electronic
"Tyler, The Creator",Droppin' Seeds,0.401,0.532,0,84.777,Hip-Hop
The Game,Afterlife,0.654,0.583,1.07e-4,128.247,Hip-Hop
RJD2,A Beautiful Mine - Theme Music From Mad Men,0.62,0.666,0.907,114.216,Electronic
Ryan Bingham,Lover Girl,0.614,0.651,9.69e-5,109.095,Country
Moksi,Lights Down Low,0.719,0.93,0.0701,126.013,Electronic
Lil Baby,Transporter,0.871,0.46,3.47e-6,125.964,Rap
Space Jesus,Run (feat. Shape),0.741,0.931,3.24e-4,139.969,Electronic
Leonard Bernstein,West Side Story: Act I: Intermission Music,0.489,0.307,0.631,113.501,Classical
Big Sean,Even The Odds (& Metro Boomin),0.562,0.476,0,144.2,Hip-Hop
FrÃ©dÃ©ric Chopin,"Nocturnes, Op. 27: No. 1 in C sharp minor. Larghetto",0.413,0.0149,0.866,62.251,Classical
Lil Wayne,Dope New Gospel (feat. Nivea),0.651,0.719,0,116.77,Rap
Rick Ross,Maybach Music V,0.429,0.793,0,160.161,Rap
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Variation 26. (Piacevole)",0.316,0.0275,0.935,118.116,Classical
Twenty One Pilots,Goner,0.565,0.437,7.14e-6,96.132,Rock
Brooks & Dunn,That Ain't No Way to Go,0.705,0.522,0,106.311,Country
Howard Shore,The Parting Of Sam And Frodo,0.137,0.0355,0.862,75.494,Classical
Lil Yachty,Peek A Boo,0.957,0.593,0,127.027,Hip-Hop
QueensrÃ¿che,Operation Mindcrime - Remastered 2003,0.536,0.981,2.46e-5,110.055,Classical
Zac Brown Band,Cover Me Up - Recorded at Spotify Studios NYC,0.462,0.237,0,128.007,Rock
empty_field,Fine Time - 2015 Remastered Version,0.711,0.954,0.834,124.982,Electronic
Like Moths To Flames,Bury Your Pain,0.524,0.997,0,129.965,Rock
Fugees,Ready or Not,0.601,0.422,0,132.456,Hip-Hop
6LACK,East Atlanta Love Letter (feat. Future),0.6,0.304,5.93e-6,61.579,Hip-Hop
SOB X RBE,Always,0.817,0.664,0,98.153,Rap
Robert Schumann,"Fantasie in C Major, Op. 17: II. MÃ_ÃŸig (Live)",0.234,0.328,0.884,88.95,Classical
Flosstradamus,Rollup - Baauer Remix,0.602,0.969,0.46,165.107,Electronic
Four Tet,SW9 9SL,0.71,0.832,0.924,128.99,Electronic
Space Laces,Choppaz,0.612,0.973,0.138,75.002,Electronic
Toby Keith,Getcha Some,0.546,0.725,2.04e-5,164.637,Country
DJ Krush,Kuon / Far and Away,0.608,0.368,0.869,85.962,Electronic
empty_field,Beau Soir,0.207,0.0342,0.0105,78.872,Classical
Eric Church,A Man Who Was Gonna Die Young,0.498,0.0969,0,144.077,Country
Sam Cooke,Bring It On Home To Me,0.482,0.569,0,70.843,Rock
Lil Wayne,Right Above It,0.376,0.841,0,76.052,Rap
Travis Scott,5% TINT,0.712,0.481,0,140,Rap
empty_field,A-Team,0.626,0.526,0.00627,127.977,Rap
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Non ci pentiam",0.347,0.08,0,74.382,Classical
Donell Jones,This Luv,0.754,0.496,2.05e-6,89.97,Hip-Hop
Logan Mize,Better Off Gone,0.672,0.622,0,100.016,Rock
Mac Miller,Play Ya Cards,0.743,0.756,0,109.856,Rap
Moneybagg Yo,Fed Babyâ€™s,0.747,0.656,0,145.053,Hip-Hop
Johann Sebastian Bach,"Suite No. 3 in C Major, BWV 1009: III. Courante",0.417,0.14,0.87,88.956,Classical
Mother Mother,Hayloft,0.527,0.922,1.62e-4,95.975,Rock
Herobust,SHEKNOWSHEBAD,0.551,0.94,0.785,139.93,Electronic
empty_field,Terrible Things,0.285,0.371,0.00392,154.989,Rock
Reba McEntire,The Heart Won't Lie,0.523,0.4,0,134.817,Country
Queen,Love Of My Life - Live at Rock in Rio Festival,0.228,0.563,8.63e-6,111.7,Rock
Antonio Vivaldi,"The Four Seasons - Spring in E Major, RV. 269: II. Largo",0.173,0.049,0.187,91.191,Classical
Cole Swindell,Get Me Some of That,0.585,0.753,0,171.987,Country
Sisqo,Incomplete,0.75,0.446,0,119.489,Hip-Hop
Atmosphere,Modern Man's Hustle,0.859,0.609,0,85.976,Hip-Hop
Camille Saint-SaÃ«ns,"Samson et Dalila, Op. 47: Mon coeur s'ouvre Ã  ta voix (Arr. for Cello and Piano)",0.141,0.0492,0.814,92.427,Classical
Lil Baby,Slow Mo,0.57,0.476,0,69.55,Hip-Hop
Chuck Berry,Johnny B. Goode,0.522,0.806,5.48e-5,168.078,Rock
Kris Kross,Jump,0.749,0.745,0.00403,101.972,Rap
KISS,Calling Dr. Love,0.531,0.876,5.49e-6,127.129,Rock
Wolfgang Amadeus Mozart,"Piano Sonata No. 11 in A Major, K. 331: I. Tema. Andante grazioso - Remastered",0.434,0.124,0.876,98.962,Classical
The National,You Had Your Soul with You,0.521,0.777,0.0958,154.007,Rock
The Notorious B.I.G.,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version,0.845,0.884,2.1e-6,104.536,Rap
Flux Pavilion,OneTwoThree - Make Your Body Wanna,0.67,0.797,0.217,140.081,Electronic
Upchurch,Lord Knows (feat. Justin Adams),0.768,0.766,0,129.985,Country
La Ley,Mentira,0.643,0.679,1.4e-5,132.199,Rock
Tech N9ne Collabos,Make Waves,0.447,0.929,2.53e-6,89.372,Country
Wiz Khalifa,Ass Drop,0.816,0.578,1.2e-5,177.959,Rap
Ludwig van Beethoven,Fur Elise,0.195,0.0776,0.897,139.689,Classical
Miranda Lambert,Six Degrees of Separation,0.41,0.649,0,126.151,Country
empty_field,Olvidela Compa,0.792,0.549,0.379,120.013,Electronic
Cartel De Santa,Los Mensajes del Whatsapp,0.813,0.783,0,129.208,Hip-Hop
empty_field,"6 Bagatelles, Op. 126: No. 3 in E-Flat Major. Andante cantabile e grazioso",0.324,0.00742,0.918,76.749,Classical
Johannes Brahms,"Symphony No. 1 in C Minor, Op. 68: III. Un poco allegretto e grazioso (Recorded 1960)",0.161,0.108,0.927,74.429,Classical
BedÅ™ich Smetana,"MÃ¡ vlast (My Country): No. 1, VyÅ¡ehrad",0.176,0.0325,0.895,103.136,Classical
Bonobo,Days To Come - Instrumental,0.698,0.428,0.813,93.008,Electronic
Ralph Vaughan Williams,Tuba Concerto in F Minor: II. Romanza,0.112,0.0863,0.935,84.15,Classical
G-Eazy,Pick Me Up,0.584,0.731,3.48e-5,84.913,Rap
Iration,Reelin,0.65,0.739,0,146.942,Rock
Kane Brown,Cold Spot,0.662,0.517,0,123.92,Country
Joey Trap,Sesame Street,0.841,0.842,0,130.246,Hip-Hop
Lil Peep,Cry Alone,0.637,0.856,0.0308,160.068,Hip-Hop
Dinosaur Jr.,Feel the Pain,0.34,0.804,0.0191,131.5,Rock
Rae Sremmurd,Red Wine - From Swaecation,0.697,0.441,1.34e-6,109.905,Rap
Patty Loveless,I Try to Think About Elvis,0.62,0.697,0,160.957,Country
Fabian Mazur,Murda Me,0.687,0.523,0.0474,139.992,Electronic
A$AP Mob,Bahamas,0.586,0.855,0,80.105,Hip-Hop
Josh A,Silence,0.659,0.744,1.12e-6,170.036,Rap
Air,Sing Sang Sung,0.511,0.753,0.0506,96.423,Electronic
Harold Budd,Late October - 2005 Digital Remaster,0.207,0.00769,0.966,122.714,Classical
Moneybagg Yo,Ion Get You,0.72,0.737,0,75.018,Rap
FrÃ©dÃ©ric Chopin,"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo",0.366,0.127,0.906,96.571,Classical
Igor Stravinsky,"ãƒêãƒ¬ã‚¨éŸ_æ¥_çÅ«ãÅ®é_¥çµ„æ›_, çµ‚æ›_ (1919å_´ç‰ˆ)",0.106,0.0711,0.595,65.813,Classical
Petey Pablo,Raise Up,0.735,0.844,0,156.069,Hip-Hop
Brad Paisley,Crushin' It,0.595,0.823,1.35e-6,108.99,Rock
Paul Oakenfold,Planet Rock - Swordfish Mix,0.628,0.865,0.292,126.809,Electronic
Upchurch,Raise Hell and Eat Cornbread,0.638,0.711,0,78.929,Rap
empty_field,Fashion Week (feat. G-Eazy),0.881,0.889,1.32e-6,106.054,Hip-Hop
KB,Undefeated,0.695,0.7,0,129.981,Hip-Hop
J. Cole,St. Tropez - Live,0.529,0.443,1.85e-5,86.937,Hip-Hop
Scotty McCreery,Write My Number On Your Hand,0.737,0.59,0,116.003,Country
Johannes Brahms,"Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",0.0937,0.0446,0.923,56.92,Classical
empty_field,Or Nah (feat. Wiz Khalifa and DJ Mustard),0.83,0.33,0,121.974,Rap
Ol' Dirty Bastard,Shimmy Shimmy Ya,0.814,0.481,3.83e-5,96.252,Hip-Hop
Amilcare Ponchielli,La Gioconda / Act 3: Dance Of The Hours,0.554,0.00761,9.7e-4,117.276,Classical
Luke Bryan,Land Of A Million Songs,0.534,0.864,0,150.128,Country
Monetochka,_ù_µÑ‚ _______µÑ‚,0.94,0.459,4.94e-5,107.006,Electronic
Felix Mendelssohn,"Mendelssohn: 6 Lieder ohne Worte, Op. 19b: No. 1 in E Major",0.289,0.0206,0.926,54.687,Classical
Big & Rich,Save A Horse (Ride A Cowboy),0.7,0.896,0,102.065,Country
Low Pros,100 Bottles - Remix,0.576,0.797,0,136.947,Electronic
The Mamas & The Papas,California Dreamin' - Single Version,0.552,0.616,0,112.442,Rock
G-Eazy,Lady Killers (feat. Hoodie Allen),0.394,0.771,0,145.947,Rap
Franz Liszt,"12 Etudes d'exÃ©cution transcendante, S.139: No.12 Chasse neige (Andante con moto)",0.307,0.185,0.887,137.405,Classical
Georg Philipp Telemann,"12 Fantaisies, No. 6 in G Major, TWV 40:31: I. Scherzando",0.325,0.117,0.878,156.485,Classical
Steve Forbert,Romeo's Tune,0.528,0.709,0.00732,94.887,Country
Shkoon,Letters,0.715,0.588,0.092,105.019,Electronic
Era Istrefi,Bonbon - Marshmello Remix,0.533,0.83,0.00349,108.029,Hip-Hop
empty_field,Loyal To The Game,0.92,0.579,1.32e-4,98.12,Rap
Darius Rucker,I Got Nothin',0.554,0.621,0,147.798,Country
